route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE725925,723,OCESN408254R010014574,"408254",0,,
OCE725925,723,OCESN408256R010014578,"408256",0,,
OCE725925,724,OCESN408252R010014575,"408252",0,,
OCE726008,725,OCESN408103R010014581,"408103",1,,
OCE726008,725,OCESN408110R010014582,"408110",0,,
OCE725905,3,OCESN408809R010014583,"408809",1,,
OCE725905,3,OCESN408806R010014584,"408806",0,,
OCE725924,3,OCESN031689R010015937,"31689",1,,
OCE725924,4,OCESN031679R010015924,"31679",1,,
OCE725924,13,OCESN031687R010015928,"31687",1,,
OCE725924,13,OCESN031683R010015939,"31683",1,,
OCE725924,7,OCESN031693R010016402,"31693",1,,
OCE725924,7,OCESN031691R010015913,"31691",1,,
OCE725924,13,OCESN031681R010015930,"31681",1,,
OCE725924,3,OCESN031685R010015943,"31685",1,,
OCE725924,13,OCESN031690R010014640,"31690",0,,
OCE725924,400,OCESN031682R010015934,"31682",0,,
OCE725924,7,OCESN031692R010015921,"31692",0,,
OCE725924,13,OCESN031680R010015938,"31680",0,,
OCE725924,7,OCESN031694R010015933,"31694",0,,
OCE725924,13,OCESN031688R010015919,"31688",0,,
OCE725924,3,OCESN031684R010015920,"31684",0,,
OCE725924,13,OCESN031686R010015936,"31686",0,,
OCESN-87694570-87694141,738,OCESN031689R030035927,"31689",1,,
OCESN-87694570-87694141,480,OCESN031681R030035929,"31681",1,,
OCESN-87694570-87694141,727,OCESN031691R030035908,"31691",1,,
OCESN-87694570-87694141,33,OCESN031679R020025922,"31679",1,,
OCESN-87694570-87694141,425,OCESN031687R030035926,"31687",1,,
OCESN-87694570-87694141,738,OCESN031697R030036460,"31697",1,,
OCESN-87694570-87694141,480,OCESN031685R050055945,"31685",1,,
OCESN-87694570-87694141,425,OCESN031683R040045941,"31683",1,,
OCESN-87694570-87694141,727,OCESN031695R030036458,"31695",1,,
OCESN-87694570-87694141,425,OCESN031693R040046401,"31693",1,,
OCESN-87694570-87694141,33,OCESN031684R030035923,"31684",0,,
OCESN-87694570-87694141,425,OCESN031686R040045940,"31686",0,,
OCESN-87694570-87694141,727,OCESN031694R030035935,"31694",0,,
OCESN-87694570-87694141,738,OCESN031696R030036470,"31696",0,,
OCESN-87694570-87694141,65,OCESN031688R040045917,"31688",0,,
OCESN-87694570-87694141,425,OCESN031682R030035932,"31682",0,,
OCESN-87694570-87694141,480,OCESN031680R030035931,"31680",0,,
OCESN-87694570-87694141,738,OCESN031698R030036456,"31698",0,,
OCESN-87694570-87694141,425,OCESN031692R040045925,"31692",0,,
OCESN-87713040-87713859,1010,OCESN408833R010016117,"408833",1,,
OCESN-87713040-87713859,1010,OCESN408762R010016115,"408762",0,,
OCESN-87683573-87683268,425,OCESN410563R010016522,"410563",1,,
OCESN-87683573-87683268,425,OCESN410564R010016771,"410564",0,,
OCESN-87718544-87718619,728,OCESN033661R020025390,"33661",1,,
OCESN-87718544-87718619,832,OCESN033658R020025377,"33658",0,,
OCESN-87718007-87718619,425,OCESN033653R020025421,"33653",1,,
OCESN-87718007-87718619,425,OCESN033657R020025386,"33657",1,,
OCESN-87718007-87718619,37,OCESN033659R020025325,"33659",1,,
OCESN-87718007-87718619,425,OCESN033652R020025363,"33652",0,,
OCESN-87718007-87718619,425,OCESN033656R020025321,"33656",0,,
OCESN-87715136-87715003,65,OCESN033775R020025389,"33775",1,,
OCESN-87715136-87715003,425,OCESN033789R020025383,"33789",1,,
OCESN-87715136-87715003,821,OCESN033779R020025307,"33779",1,,
OCESN-87715136-87715003,425,OCESN033771R020025349,"33771",1,,
OCESN-87715136-87715003,728,OCESN033784R020025385,"33784",0,,
OCESN-87715136-87715003,824,OCESN033772R020025346,"33772",0,,
OCESN-87715136-87715003,34,OCESN033780R020025367,"33780",0,,
OCESN-87715136-87715003,425,OCESN033774R020025393,"33774",0,,
OCESN-87715136-87715003,486,OCESN033786R020025314,"33786",0,,
OCESN-87715136-87715003,486,OCESN033778R020025331,"33778",0,,
OCESN-87715136-87715003,821,OCESN033788R020025400,"33788",0,,
OCESN-87696328-87696005,839,OCESN031701R020025412,"31701",1,,
OCESN-87696328-87696005,829,OCESN031705R020025357,"31705",1,,
OCESN-87696328-87696005,486,OCESN031709R020025335,"31709",1,,
OCESN-87696328-87696005,425,OCESN031710R020025338,"31710",0,,
OCESN-87713412-87718833,32,OCESN033685R020025329,"33685",1,,
OCESN-87713412-87718833,425,OCESN033683R020025388,"33683",1,,
OCESN-87713412-87718833,32,OCESN033682R030035374,"33682",0,,
OCESN-87722025-87694687,778,OCESN408353R010016163,"408353",1,,
OCESN-87722025-87694687,778,OCESN408352R010016167,"408352",0,,
OCESN-87713040-87683268,942,OCESN408017R010015871,"408017",1,,
OCE725918,3,OCESN031871R010015344,"31871",1,,
OCE725918,3,OCESN031869R010015396,"31869",1,,
OCE725918,3,OCESN031865R010015392,"31865",1,,
OCE725918,119,OCESN031867R010015319,"31867",1,,
OCE725918,3,OCESN031864R010015312,"31864",0,,
OCE725918,3,OCESN031860R010015395,"31860",0,,
OCE725918,3,OCESN031862R010015308,"31862",0,,
OCESN-87713735-87713677,32,OCESN031867R020025324,"31867",1,,
OCESN-87713735-87713677,425,OCESN031865R020025401,"31865",1,,
OCESN-87713735-87713677,425,OCESN031869R020025391,"31869",1,,
OCESN-87713735-87713677,425,OCESN031860R020025402,"31860",0,,
OCESN-87713735-87713677,425,OCESN031862R020025309,"31862",0,,
OCE725907,3,OCESN031751R010015470,"31751",1,,
OCE725907,13,OCESN031765R010015379,"31765",1,,
OCE725907,4,OCESN031753R010015474,"31753",1,,
OCE725907,22,OCESN031761R010015375,"31761",1,,
OCE725907,3,OCESN031759R010015320,"31759",1,,
OCE725907,837,OCESN031763R010015410,"31763",1,,
OCE725907,13,OCESN031757R010015358,"31757",1,,
OCE725907,7,OCESN031764R010015341,"31764",0,,
OCE725907,13,OCESN031762R010015475,"31762",0,,
OCE725907,13,OCESN031756R010015411,"31756",0,,
OCE725907,13,OCESN031766R010015362,"31766",0,,
OCE725907,400,OCESN031752R010015354,"31752",0,,
OCE725907,13,OCESN031760R010015471,"31760",0,,
OCE725907,3,OCESN031768R010015310,"31768",0,,
OCESN-87696328-87694687,727,OCESN031765R020025384,"31765",1,,
OCESN-87696328-87694687,450,OCESN031761R020025378,"31761",1,,
OCESN-87696328-87694687,425,OCESN031759R020025322,"31759",1,,
OCESN-87696328-87694687,836,OCESN031763R020025409,"31763",1,,
OCESN-87696328-87694687,425,OCESN031751R020025472,"31751",1,,
OCESN-87696328-87694687,727,OCESN031757R020025356,"31757",1,,
OCESN-87696328-87694687,33,OCESN031753R020025481,"31753",1,,
OCESN-87696328-87694687,738,OCESN031764R020025352,"31764",0,,
OCESN-87696328-87694687,727,OCESN031766R020025340,"31766",0,,
OCESN-87696328-87694687,425,OCESN031768R020025311,"31768",0,,
OCESN-87696328-87694687,480,OCESN031752R020025355,"31752",0,,
OCESN-87696328-87694687,727,OCESN031756R020025418,"31756",0,,
OCESN-87696328-87694687,727,OCESN031760R020025473,"31760",0,,
OCESN-87696328-87694687,727,OCESN031762R020025476,"31762",0,,
OCESN-87743005-87713677,425,OCESN031864R020025313,"31864",0,,
OCE725908,13,OCESN031791R010015315,"31791",1,,
OCE725908,12,OCESN031789R010015353,"31789",1,,
OCE725908,13,OCESN031784R010015347,"31784",0,,
OCE725908,12,OCESN031786R010015368,"31786",0,,
OCESN-87677138-87694695,727,OCESN031791R020025316,"31791",1,,
OCESN-87677138-87694695,727,OCESN031784R020025345,"31784",0,,
OCESN-87352047-87713412,425,OCESN033892R020025317,"33892",0,,
OCESN-87718239-87718833,425,OCESN033719R020025328,"33719",1,,
OCESN-87718239-87718833,727,OCESN033715R020025373,"33715",1,,
OCESN-87718239-87718833,100,OCESN033725R020025397,"33725",1,,
OCESN-87718239-87718833,835,OCESN033726R020025387,"33726",0,,
OCESN-87718239-87718833,831,OCESN033722R020025370,"33722",0,,
OCESN-87718239-87718833,425,OCESN033714R020025318,"33714",0,,
OCESN-87718239-87718833,425,OCESN033724R020025407,"33724",0,,
OCESN-87598227-87718619,822,OCESN033654R020025323,"33654",0,,
OCESN-87715136-87715524,32,OCESN033811R020025420,"33811",1,,
OCESN-87715136-87715524,823,OCESN033813R020025342,"33813",1,,
OCESN-87715136-87715524,833,OCESN033805R020025380,"33805",1,,
OCESN-87715136-87715524,826,OCESN033809R020025359,"33809",1,,
OCESN-87715136-87715524,65,OCESN033803R020025366,"33803",1,,
OCESN-87715136-87715524,65,OCESN033806R020025405,"33806",0,,
OCESN-87715136-87715524,65,OCESN033812R020025330,"33812",0,,
OCESN-87715136-87715524,65,OCESN033804R020025326,"33804",0,,
OCE725930,6,OCESN031709R010015332,"31709",1,,
OCE725930,838,OCESN031701R010015413,"31701",1,,
OCE725930,3,OCESN031713R010015334,"31713",1,,
OCE725930,3,OCESN031710R010015336,"31710",0,,
OCE725930,3,OCESN031714R010015912,"31714",0,,
OCE725930,3,OCESN031712R010015911,"31712",0,,
OCESN-87185629-87185249,425,OCESN033540R020025333,"33540",0,,
OCESN-87696005-87696294,425,OCESN031713R020025337,"31713",1,,
OCESN-87696005-87696294,425,OCESN031712R030035910,"31712",0,,
OCESN-87696005-87696294,425,OCESN031714R030035914,"31714",0,,
OCESN-87715136-85011031,825,OCESN033801R020025376,"33801",1,,
OCESN-87715136-85011031,825,OCESN033807R020025369,"33807",1,,
OCESN-87715136-85011031,728,OCESN033802R020025339,"33802",0,,
OCESN-87715136-85011031,825,OCESN033810R020025351,"33810",0,,
OCESN-87713693-87713677,425,OCESN031871R020025343,"31871",1,,
OCESN-87659664-87715003,728,OCESN033773R020025348,"33773",1,,
OCESN-87694695-87721423,65,OCESN031789R020025350,"31789",1,,
OCESN-87694695-87721423,65,OCESN031786R020025364,"31786",0,,
OCESN-87715169-87715003,728,OCESN033783R020025381,"33783",1,,
OCESN-87715169-87715003,830,OCESN033782R020025365,"33782",0,,
OCESN-87185629-87184002,832,OCESN033531R020025371,"33531",1,,
OCESN-87718833-87718189,835,OCESN033727R020025394,"33727",1,,
OCESN-87696807-87696617,425,OCESN031973R020025404,"31973",1,,
OCESN-87696807-87696617,727,OCESN031971R020025467,"31971",1,,
OCESN-87696807-87696617,425,OCESN031972R020025398,"31972",0,,
OCESN-87696807-87696617,727,OCESN031970R020025455,"31970",0,,
OCE869850,3,OCESN031973R010015399,"31973",1,,
OCE869850,13,OCESN031971R010015469,"31971",1,,
OCE869850,13,OCESN031970R010015454,"31970",0,,
OCE869850,3,OCESN031972R010015403,"31972",0,,
OCE725915,3,OCESN031961R010015443,"31961",1,,
OCE725915,4,OCESN031957R010015502,"31957",1,,
OCE725915,4,OCESN031953R010015424,"31953",1,,
OCE725915,3,OCESN031951R010015422,"31951",1,,
OCE725915,7,OCESN031959R010015434,"31959",1,,
OCE725915,840,OCESN031963R010015491,"31963",1,,
OCE725915,3,OCESN031955R010015449,"31955",1,,
OCE725915,13,OCESN031952R010015446,"31952",0,,
OCE725915,7,OCESN031958R010015406,"31958",0,,
OCE725915,4,OCESN031954R010015501,"31954",0,,
OCE725915,3,OCESN031950R010015460,"31950",0,,
OCE725915,4,OCESN031960R010015492,"31960",0,,
OCE725915,3,OCESN031956R010015437,"31956",0,,
OCESN-87683573-87696807,33,OCESN031957R020025503,"31957",1,,
OCESN-87683573-87696807,738,OCESN031959R020025429,"31959",1,,
OCESN-87683573-87696807,425,OCESN031951R020025419,"31951",1,,
OCESN-87683573-87696807,425,OCESN031961R020025442,"31961",1,,
OCESN-87683573-87696807,841,OCESN031963R020025494,"31963",1,,
OCESN-87683573-87696807,33,OCESN031953R020025425,"31953",1,,
OCESN-87683573-87696807,738,OCESN031958R020025408,"31958",0,,
OCESN-87683573-87696807,425,OCESN031950R020025458,"31950",0,,
OCESN-87683573-87696807,33,OCESN031960R020025493,"31960",0,,
OCESN-87683573-87696807,33,OCESN031954R020025499,"31954",0,,
OCESN-87683573-87696807,727,OCESN031952R020025444,"31952",0,,
OCE725916,3,OCESN031915R010015461,"31915",1,,
OCE725916,4,OCESN031911R010015495,"31911",1,,
OCE725916,29,OCESN031901R010015453,"31901",1,,
OCE725916,3,OCESN031909R010015452,"31909",1,,
OCE725916,4,OCESN031907R010015504,"31907",1,,
OCE725916,3,OCESN031905R010015435,"31905",1,,
OCE725916,7,OCESN031913R010015415,"31913",1,,
OCE725916,7,OCESN031908R010015423,"31908",0,,
OCE725916,4,OCESN031910R010015498,"31910",0,,
OCE725916,3,OCESN031912R010015440,"31912",0,,
OCE725916,4,OCESN031902R010015466,"31902",0,,
OCE725916,13,OCESN031900R010015432,"31900",0,,
OCE725916,39,OCESN031906R010015457,"31906",0,,
OCESN-87683573-87683789,33,OCESN031911R020025496,"31911",1,,
OCESN-87683573-87683789,425,OCESN031905R020025439,"31905",1,,
OCESN-87683573-87683789,425,OCESN031915R020025456,"31915",1,,
OCESN-87683573-87683789,33,OCESN031907R020025500,"31907",1,,
OCESN-87683573-87683789,425,OCESN031909R020025450,"31909",1,,
OCESN-87683573-87683789,428,OCESN031901R020025451,"31901",1,,
OCESN-87683573-87683789,738,OCESN031913R020025416,"31913",1,,
OCESN-87683573-87683789,33,OCESN031902R030035468,"31902",0,,
OCESN-87683573-87683789,33,OCESN031910R020025497,"31910",0,,
OCESN-87683573-87683789,738,OCESN031908R020025417,"31908",0,,
OCESN-87683573-87683789,100,OCESN031906R020025465,"31906",0,,
OCESN-87683573-87683789,727,OCESN031900R020025426,"31900",0,,
OCESN-87683573-87683789,425,OCESN031912R020025441,"31912",0,,
OCE1233992,521,OCESN031571R010015462,"31571",1,,
OCE1233992,3,OCESN031567R010015433,"31567",1,,
OCE1233992,119,OCESN031569R010015427,"31569",1,,
OCE1233992,82,OCESN031554R010015431,"31554",0,,
OCE1233992,400,OCESN031552R010015447,"31552",0,,
OCESN-87696534-87696005,32,OCESN031569R020025428,"31569",1,,
OCESN-87696534-87696005,480,OCESN031552R020025445,"31552",0,,
OCESN-87696492-87696005,425,OCESN031567R020025438,"31567",1,,
OCESN-87696492-87696005,823,OCESN031571R020025464,"31571",1,,
OCESN-87696492-87696005,83,OCESN031554R020025430,"31554",0,,
OCESN-87683573-87696617,425,OCESN031955R020025448,"31955",1,,
OCESN-87683573-87696617,425,OCESN031956R020025436,"31956",0,,
OCESN-87683268-87682302,317,OCESN409215R010015760,"409215",1,,
OCESN-87683268-87682302,317,OCESN409211R010015695,"409211",1,,
OCESN-87683268-87682302,317,OCESN409209R010015694,"409209",1,,
OCESN-87683268-87682302,317,OCESN409208R010015746,"409208",0,,
OCESN-87683268-87682302,317,OCESN409212R010015749,"409212",0,,
OCESN-87683268-87682302,317,OCESN409210R010015756,"409210",0,,
OCESN-87683268-87682302,317,OCESN409202R010015693,"409202",0,,
OCESN-87683268-87713198,942,OCESN408018R010015864,"408018",0,,
OCESN-87723197-87686667,7657,OCESN005757F0202562536,"5757",1,,
OCESN-87723197-87686667,1747,OCESN005757F0202162534,"5757",1,,
OCESN-87722025-87686667,7656,OCESN005756F0200462535,"5756",0,,
OCESN-87725002-87725689,778,OCESN409627R010016403,"409627",1,,
OCESN-87725002-87725689,1022,OCESN409631R010016455,"409631",1,,
OCESN-87725002-87725689,778,OCESN409625R010016395,"409625",1,,
OCESN-87725002-87725689,778,OCESN409623R010016368,"409623",1,,
OCESN-87725002-87725689,778,OCESN409629R010016374,"409629",1,,
OCESN-87725002-87725689,1002,OCESN409621R010016416,"409621",1,,
OCESN-87725002-87725689,778,OCESN409628R010016442,"409628",0,,
OCESN-87725002-87725689,778,OCESN409626R010016399,"409626",0,,
OCESN-87725002-87725689,1022,OCESN409630R010016398,"409630",0,,
OCESN-87725002-87725689,778,OCESN409624R010016413,"409624",0,,
OCESN-87725002-87725689,1002,OCESN409622R010016400,"409622",0,,
OCESN-87713008-87713859,1001,OCESN408835R010016100,"408835",1,,
OCESN-87721423-87694687,1022,OCESN408355R010016174,"408355",1,,
OCESN-87721423-87694687,778,OCESN408351R010016176,"408351",1,,
OCESN-87721423-87694687,65,OCESN039665R0200218677,"39665",1,,
OCESN-87721423-87694687,1022,OCESN408354R010016175,"408354",0,,
OCESN-87721423-87694687,65,OCESN039654R0200218634,"39654",0,,
OCESN-87713545-87694109,1002,OCESN408199R010016433,"408199",1,,
OCESN-87713545-87694109,1002,OCESN408200R010016366,"408200",0,,
OCE104653,1241,OCESN426809R010017002,"426809",1,,
OCE104653,881,OCESN426807R010016995,"426807",1,,
OCE104653,881,OCESN426811R010016992,"426811",1,,
OCE104653,881,OCESN426804R010016991,"426804",0,,
OCE104651,1242,OCESN426057R020027015,"426057",1,,
OCE104651,1244,OCESN426001R010017023,"426001",1,,
OCE104651,1243,OCESN426002R010017019,"426002",0,,
OCE104651,1244,OCESN426060R020027739,"426060",0,,
OCE104648,401,OCESN426515R010017018,"426515",1,,
OCE104648,45,OCESN426513R020027022,"426513",1,,
OCE104648,452,OCESN426505R010017026,"426505",1,,
OCE104648,401,OCESN426519R010017380,"426519",1,,
OCE104648,1298,OCESN426503R020027733,"426503",1,,
OCE104648,216,OCESN426503R040047736,"426503",1,,
OCE104648,3,OCESN426501R010017021,"426501",1,,
OCE104648,45,OCESN426514R010017029,"426514",0,,
OCE104648,401,OCESN426510R010017527,"426510",0,,
OCE104648,29,OCESN426516R010017027,"426516",0,,
OCE104648,3,OCESN426506R010017391,"426506",0,,
OCE104648,401,OCESN426512R010017501,"426512",0,,
OCE104648,3,OCESN426502R010017017,"426502",0,,
OCE532920,3,OCESN034535R010016896,"34535",1,,
OCE532920,3,OCESN034536R010016882,"34536",0,,
OCE572944,394,OCESN034737R010016932,"34737",1,,
OCE572944,19,OCESN034727R010016925,"34727",1,,
OCE572944,119,OCESN034737R020026916,"34737",1,,
OCE572944,409,OCESN034731R010016928,"34731",1,,
OCE572944,16,OCESN034741R010016935,"34741",1,,
OCE572944,13,OCESN034733R010016921,"34733",1,,
OCE572944,13,OCESN034735R010016936,"34735",1,,
OCE572944,7,OCESN034739R010016909,"34739",1,,
OCE572944,5,OCESN034729R010016933,"34729",1,,
OCE572944,45,OCESN034744R010016917,"34744",0,,
OCE572944,6,OCESN034730R010016937,"34730",0,,
OCE572944,3,OCESN034732R010016913,"34732",0,,
OCE572944,7,OCESN034736R010016922,"34736",0,,
OCE572944,13,OCESN034734R010016914,"34734",0,,
OCE572944,3,OCESN034738R010016918,"34738",0,,
OCE572944,16,OCESN034740R010016929,"34740",0,,
OCE572944,1231,OCESN034742R010016915,"34742",0,,
OCE572944,409,OCESN034726R010016943,"34726",0,,
OCE572944,400,OCESN034728R010016923,"34728",0,,
OCE104652,189,OCESN426961R010017374,"426961",1,,
OCE104652,189,OCESN426905R010016998,"426905",1,,
OCE104652,1241,OCESN426911R010016993,"426911",1,,
OCE104652,1241,OCESN426905R020026997,"426905",1,,
OCE104652,189,OCESN426904R030037752,"426904",0,,
OCE104652,1241,OCESN426904R010017746,"426904",0,,
OCE116623,3,OCESN426201R020027763,"426201",1,,
OCE116623,217,OCESN426223R020027453,"426223",1,,
OCE116623,217,OCESN426221R010016994,"426221",1,,
OCE116623,217,OCESN426207R010017001,"426207",1,,
OCE116623,217,OCESN426257R010017003,"426257",1,,
OCE116623,217,OCESN426261R010017009,"426261",1,,
OCE116623,671,OCESN426273R010017011,"426273",1,,
OCE116623,671,OCESN426203R020027556,"426203",1,,
OCE116623,671,OCESN426267R010017004,"426267",1,,
OCE116623,217,OCESN426214R020027679,"426214",0,,
OCE116623,671,OCESN426250R010017006,"426250",0,,
OCE116623,671,OCESN426260R010017012,"426260",0,,
OCE116623,1298,OCESN426240R020027561,"426240",0,,
OCE116623,217,OCESN426274R020027456,"426274",0,,
OCE116623,217,OCESN426220R010017005,"426220",0,,
OCE116623,3,OCESN426202R020027732,"426202",0,,
OCE116623,217,OCESN426210R010017000,"426210",0,,
OCE116622,217,OCESN428313R030037578,"428313",1,,
OCE116622,409,OCESN428305R010017352,"428305",1,,
OCE116622,3,OCESN428335R030037585,"428335",1,,
OCE116622,401,OCESN428311R030037584,"428311",1,,
OCE116622,29,OCESN428315R030037589,"428315",1,,
OCE116622,45,OCESN428339R030037487,"428339",1,,
OCE116622,119,OCESN428337R030037483,"428337",1,,
OCE116622,3,OCESN428303R030037574,"428303",1,,
OCE116622,3,OCESN428301R030037621,"428301",1,,
OCE116622,1276,OCESN428313R040047577,"428313",1,,
OCE116622,403,OCESN428333R030037580,"428333",1,,
OCE116622,45,OCESN428341R030037579,"428341",1,,
OCE116622,16,OCESN428312R010017357,"428312",0,,
OCE116622,217,OCESN428306R020027486,"428306",0,,
OCE116622,1245,OCESN428310R010017031,"428310",0,,
OCE116622,119,OCESN428350R010017030,"428350",0,,
OCE116622,1264,OCESN428306R010017480,"428306",0,,
OCE116622,45,OCESN428316R010017033,"428316",0,,
OCE116622,3,OCESN428300R010017034,"428300",0,,
OCE116622,3,OCESN428302R010017032,"428302",0,,
OCE116622,45,OCESN428314R010017035,"428314",0,,
OCE116622,401,OCESN428304R010017025,"428304",0,,
OCESN-87594002-87594630,1034,OCESN426557R010017613,"426557",1,,
OCESN-87594002-87594630,1034,OCESN426554R010017673,"426554",0,,
OCESN-87594002-87594499,182,OCESN426969R010017775,"426969",1,,
OCESN-87594002-87594499,182,OCESN426977R010017684,"426977",1,,
OCESN-87594002-87594499,189,OCESN426975R010017707,"426975",1,,
