,,Name,Status,Date,Link,Coords
Arras,0,Abbaye Saint-Vaast,Classé,1907,https://fr.wikipedia.org/wiki/Abbaye_Saint-Vaast,"(50.2919, 2.7734)"
Arras,1,Beffroi,Classé,1840,https://fr.wikipedia.org/wiki/Beffroi_d%27Arras,"(50.291121, 2.777009)"
Arras,2,Cathédrale Notre-Dame-et-Saint-Vaast,Classé,1906,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame-et-Saint-Vaast_d%27Arras,"(50.293056, 2.774722)"
Arras,3,Chapelle des Chariottes,Classé,1921,https://fr.wikipedia.org/wiki/Chapelle_des_Chariottes_d%27Arras,"(50.293512, 2.775708)"
Arras,4,"Citadelle,(également sur,Achicourt,)",Classé,2012,https://fr.wikipedia.org/wiki/Citadelle_d%27Arras,"(50.282669, 2.759424)"
Arras,5,Hôtel de ville,Classé,1921,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_d%27Arras,"(50.291205, 2.777004)"
Auch,0,Cathédrale Sainte-Marie,Classé,1906,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Sainte-Marie_d%27Auch,"(43.646336, 0.58588)"
Auch,1,"Tour d'Armagnac,ou du Sénéchal",Classé,1945,https://fr.wikipedia.org/wiki/Tour_d%27Armagnac,"(43.64597222, 0.586666667)"
Auray,0,"Église Saint-Gildas,y compris son retable",Classé,1995,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Gildas_d%27Auray,"(47.667223, -2.98628)"
Auray,1,"Maison et monument de Cadoudal,avec l'escalier d'accès et les terrasses périphériques","Inscrit,Classé","1948,1982",https://fr.wikipedia.org/wiki/Monument_de_Cadoudal,"(47.66167, -2.99361)"
Aurillac,0,Église abbatiale,"Classé,Classé","1920,1942",https://fr.wikipedia.org/wiki/Abbaye_d%27Aurillac,"(44.93175, 2.44808)"
Aurillac,1,Fanum d'Aron,Classé,1980,https://fr.wikipedia.org/wiki/Fanum_d%27Aron,"(44.92611, 2.44056)"
Autun,0,Abbaye Saint-Symphorien,"Inscrit,Classé","1993,1994",https://fr.wikipedia.org/wiki/Abbaye_Saint-Symphorien_d%27Autun,"(46.968182, 4.315095)"
Autun,1,Alignements du Camp de la Justice,Classé,1921,https://fr.wikipedia.org/wiki/Alignements_du_Camp_de_la_Justice,"(46.989405, 4.317178)"
Autun,2,Cathédrale Saint-Lazare,Classé,1840,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Lazare_d%27Autun,"(46.945, 4.29917)"
Autun,3,"Chapelle Saint-Nicolas,musée lapidaire",Classé,1945,https://fr.wikipedia.org/wiki/Chapelle_Saint-Nicolas_d%27Autun,"(46.955516, 4.300418)"
Autun,4,Église Saint-Pierre-l'Estrier,Classé,1979,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre-l%27Estrier_d%27Autun,"(46.961473, 4.321497)"
Autun,5,Fontaine Saint-Lazare,Classé,1862,https://fr.wikipedia.org/wiki/Fontaine_Saint-Lazare_(Autun),"(46.945405, 4.299152)"
Autun,6,Groupe cathédral et canonial,Classé,2017,https://fr.wikipedia.org/wiki/Groupe_cath%C3%A9dral_et_canonial_d%27Autun,"(46.945006, 4.299796)"
Autun,7,"Hôtel du Chancelier Rolin,Musée Rolin",Classé,1877,https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Chancelier_Rolin,"(46.94566, 4.299348)"
Autun,8,Porte d'Arroux,Classé,1846,https://fr.wikipedia.org/wiki/Porte_d%27Arroux,"(46.959878, 4.295383)"
Autun,9,Porte Saint-André,Classé,1846,https://fr.wikipedia.org/wiki/Porte_Saint-Andr%C3%A9_(Autun),"(46.95783, 4.30583)"
Autun,10,Prison,Classé,2017,https://fr.wikipedia.org/wiki/Prison_d%27Autun,"(46.945981, 4.29962)"
Autun,11,Pyramide de Couhard,Classé,1840,https://fr.wikipedia.org/wiki/Pyramide_de_Couhard,"(46.94339, 4.31386)"
Autun,12,Temple de Janus,Classé,1840,https://fr.wikipedia.org/wiki/Temple_de_Janus_d%27Autun,"(46.96125, 4.28828)"
Autun,13,Théâtre romain,Classé,1840,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_romain_d%27Autun,"(46.95275, 4.30936)"
Autun,14,Tour des Ursulines,Classé,1994,https://fr.wikipedia.org/wiki/Tour_des_Ursulines,"(46.94169, 4.29858)"
Auvillar,0,Église Saint-Pierre d'Auvillar,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_d%27Auvillar,"(44.07008, 0.901)"
Auvillar,1,Halle aux grains,Classé,1946,https://fr.wikipedia.org/wiki/Halle_aux_grains_d%27Auvillar,"(44.07042, 0.89961)"
Auxerre,0,Abbaye Saint-Germain,Classé,1971,https://fr.wikipedia.org/wiki/Abbaye_Saint-Germain_d%27Auxerre,"(47.800429, 3.57303)"
Auxerre,1,Cathédrale Saint-Étienne,Classé,1840,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-%C3%89tienne_d%27Auxerre,"(47.797838, 3.572877)"
Auxerre,2,Église Saint-Eusèbe,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Eus%C3%A8be_d%27Auxerre,"(47.79425, 3.56843)"
Auxerre,3,Église Saint-Pierre,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_d%27Auxerre,"(47.79486, 3.5745)"
Auxerre,4,"Palais épiscopal,hôtel de préfecture de l'Yonne",Classé,1846,https://fr.wikipedia.org/wiki/Palais_%C3%A9piscopal_d%27Auxerre,"(47.79817, 3.573877)"
Auxerre,5,Tour de l'Horloge,Classé,1862,https://fr.wikipedia.org/wiki/Tour_de_l%27Horloge_d%27Auxerre,"(47.79597, 3.56986)"
Avignon,0,Abbaye de Saint-Ruf,Classé,1889,https://fr.wikipedia.org/wiki/Abbaye_Saint-Ruf_d%27Avignon,"(43.932908, 4.812217)"
Avignon,1,Académie de Vaucluse,Classé,1984,https://fr.wikipedia.org/wiki/Acad%C3%A9mie_de_Vaucluse,"(43.94819, 4.80656)"
Avignon,2,Ancienne Comédie,Classé,1931,https://fr.wikipedia.org/wiki/Ancienne_Com%C3%A9die_d%27Avignon,"(43.95022, 4.8029)"
Avignon,3,Arcades romaines,Classé,1978,https://fr.wikipedia.org/wiki/Arcades_romaines_d%27Avignon,"(43.94972, 4.8075)"
Avignon,4,Cathédrale Notre-Dame des Doms,Classé,1840,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_des_Doms_d%27Avignon,"(43.95146, 4.8074)"
Avignon,5,"Chapelle de l'Oratoire,oratoire",Classé,1912,https://fr.wikipedia.org/wiki/Chapelle_de_l%27Oratoire_(Avignon),"(43.94876, 4.80334)"
Avignon,6,Chapelle des Pénitents noirs,Classé,1906,https://fr.wikipedia.org/wiki/Chapelle_des_P%C3%A9nitents_noirs_(Avignon),"(43.95325, 4.81001)"
Avignon,7,"Chapelle de la Visitation,chapelle, bâtiment conventuel, cloître, escalier, élévation, toiture",Classé,1988,https://fr.wikipedia.org/wiki/Chapelle_de_la_Visitation_d%27Avignon,"(43.94813, 4.81229)"
Avignon,8,"Hôtel de Caumont,cour, jardin, sol",Classé,1964,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Caumont_(Avignon),"(43.9446, 4.80427)"
Avignon,9,"Collégiale Saint-Agricol,parvis, escalier",Classé,1980,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Agricol_d%27Avignon,"(43.94879, 4.80536)"
Avignon,10,Collégiale Saint-Didier,Classé,1983,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Didier_d%27Avignon,"(43.94673, 4.80761)"
Avignon,11,Collégiale Saint-Pierre,Classé,1840,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Pierre_d%27Avignon,"(43.94905, 4.80826)"
Avignon,12,"Église des Célestins,église, chapelle, cloître, galerie, nef, portail, voûte, élévation, décor intérieur",Classé,1914,https://fr.wikipedia.org/wiki/%C3%89glise_des_C%C3%A9lestins,"(43.94357, 4.80809)"
Avignon,13,"Église Notre-Dame-de-Bon-Repos de Montfavet,tour, corps central, corps de liaison entre livrée et église, sol et anciens murs de clôture de la cour primitive située à l'ouest de la livrée","Classé,Inscrit","1908,2017",https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-Bon-Repos_de_Montfavet,"(43.93558, 4.87178)"
Avignon,14,"Eglise Saint-Martial,actuel temple protestant",Classé,1911,https://fr.wikipedia.org/wiki/Saint-Martial_d%27Avignon,"(43.94507, 4.80603)"
Avignon,15,"Église Saint-Symphorien-les-Carmes,église, cloître, nef","Classé,Inscrit","1928,1932",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Symphorien-les-Carmes,"(43.95049, 4.81302)"
Avignon,16,"Établissement de bains Pommer,bains douches",Classé,1992,https://fr.wikipedia.org/wiki/%C3%89tablissement_de_bains_Pommer,"(43.94725, 4.81221)"
Avignon,17,Grenier à sel,Classé,1984,https://fr.wikipedia.org/wiki/Grenier_%C3%A0_sel_d%27Avignon,"(43.95338, 4.81182)"
Avignon,18,"Hôtel Adhémar de Cransac,cour, escalier, salon, rampe d'appui, décor intérieur (voir également : Hôtel Madon de Châteaublanc)",Classé,1983,https://fr.wikipedia.org/wiki/H%C3%B4tel_Adh%C3%A9mar_de_Cransac,"(43.950178846585, 4.8082556203008)"
Avignon,19,"Immeuble de la chapellerie Mouret,boutique, devanture, élévation, décor intérieur","Inscrit,Classé","1991,1995",https://fr.wikipedia.org/wiki/Immeuble_de_la_chapellerie_Mouret,"(43.94871, 4.80724)"
Avignon,20,"Livrée cardinalice,tour",Classé,1966,https://fr.wikipedia.org/wiki/Livr%C3%A9e_cardinalice,"(43.94667, 4.80692)"
Avignon,21,"Lycée,chapelle",Classé,1928,https://fr.wikipedia.org/wiki/Mus%C3%A9e_lapidaire_d%27Avignon,"(43.94582, 4.80582)"
Avignon,22,"Musée Calvet,cour, jardin, sol, bâtiment",Classé,1963,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Calvet,"(43.947, 4.80343)"
Avignon,23,"Musée du Petit Palais,cellier, chapelle, place, jardin, réfectoire, clôture, cuisine, élévation","Classé,Classé","1910,1992",https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_Petit_Palais_(Avignon),"(43.95254, 4.80643)"
Avignon,24,"Palais des papes,bâtiment conventuel, cloître, chapelle, galerie, élévation, toiture, sol, entrée",Classé,1840,https://fr.wikipedia.org/wiki/Palais_des_papes_d%27Avignon,"(43.95103, 4.80743)"
Avignon,25,Palais du Roure,Classé,1941,https://fr.wikipedia.org/wiki/Palais_du_Roure,"(43.94833, 4.80556)"
Avignon,26,"Pont Saint-Bénézet,chapelle Saint-Bénézet,, pont",Classé,1840,https://fr.wikipedia.org/wiki/Pont_Saint-B%C3%A9n%C3%A9zet,"(43.95378, 4.80502)"
Avignon,27,"Remparts,enceinte, pont, tour, porte de ville","Classé,Classé,Classé,Classé,Classé","1906,1914,1915,1933,1937",https://fr.wikipedia.org/wiki/Remparts_d%27Avignon,"(43.94279, 4.80506)"
Avignon,28,"Synagogue,décor intérieur",Classé,1990,https://fr.wikipedia.org/wiki/Synagogue_d%27Avignon,"(43.94854, 4.80882)"
Avignon,29,"Tour des Augustins,tour",Classé,1912,https://fr.wikipedia.org/wiki/Tour_des_Augustins,"(43.95, 4.81312)"
Bar-le-Duc,0,Collège Gilles de Trèves,Classé,1992,https://fr.wikipedia.org/wiki/Coll%C3%A8ge_Gilles_de_Tr%C3%A8ves,"(48.7728, 5.1554)"
Bar-le-Duc,1,Église Notre-Dame,Classé,1981,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_Bar-le-Duc,"(48.7765, 5.1622)"
Bar-le-Duc,2,Église Saint-Antoine,Classé,1989,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Antoine_de_Bar-le-Duc,"(48.773, 5.1595)"
Bar-le-Duc,3,Église Saint-Étienne,Classé,1889,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-%C3%89tienne_de_Bar-le-Duc,"(48.7682, 5.1594)"
Bar-le-Duc,4,Hôtel de la Bessière,Classé,1993,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_la_Bessi%C3%A8re,"(48.7688, 5.1582)"
Bar-le-Duc,5,Hôtel de l'Escale,Classé,1992,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_l%27Escale,"(48.7691, 5.1582)"
Bar-le-Duc,6,Hôtel de Florainville,"Inscrit,Classé","1988,1992",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Florainville,"(48.7687, 5.1589)"
Bar-le-Duc,7,Hôtel de Marne,"Inscrit,Classé","1988,1992",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Marne,"(48.7736, 5.1569)"
Bar-le-Duc,8,Hôtel de préfecture de la Meuse,Classé,1992,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_pr%C3%A9fecture_de_la_Meuse,"(48.7739, 5.1581)"
Bar-le-Duc,9,Maison des deux Barbeaux,Classé,1993,https://fr.wikipedia.org/wiki/Maison_des_deux_Barbeaux,"(48.7743, 5.1585)"
Bar-le-Duc,10,Maison de la Gabbe,Classé,1993,https://fr.wikipedia.org/wiki/Maison_de_la_Gabbe,"(48.7691, 5.1582)"
Bar-le-Duc,11,Tour Heyblot,Classé,1930,https://fr.wikipedia.org/wiki/Tour_Heyblot,"(48.768816, 5.15773)"
Bar-le-Duc,12,Tour de l'Horloge,Classé,1941,https://fr.wikipedia.org/wiki/Tour_de_l%27Horloge_(Bar-le-Duc),"(48.7711, 5.1581)"
Bayeux,0,Cathédrale Notre-Dame,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame_de_Bayeux,"(49.27556, -0.70361)"
Bayeux,1,Couvent de la Charité,"Classé,Inscrit","1972,1972",https://fr.wikipedia.org/wiki/Couvent_de_la_Charit%C3%A9_de_Bayeux,"(49.2799, -0.7071)"
Bayeux,2,Église Saint-Patrice,Classé,1923,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Patrice_de_Bayeux,"(49.2814, -0.7074)"
Bayeux,3,Hôtel du Cadran,"Inscrit,Classé","1998,1998",https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Cadran,"(49.2771, -0.7017)"
Bayeux,4,Hôtel de Castilly,Classé,1982,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Castilly,"(49.2778, -0.7067)"
Bayeux,5,Hôtel du Gouverneur,Classé,1924,https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Gouverneur_(Bayeux),"(49.275139, -0.706111)"
Bayeux,6,Hôtel de la Tour du Pin,"Inscrit,Classé","2000,2000",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_la_Tour_du_Pin_(H%C3%B4tel_de_Bricqueville),"(49.2774, -0.7068)"
Bayeux,7,Hôtel-Dieu,"Inscrit,Classé,Classé","1989,1994,1996",https://fr.wikipedia.org/wiki/H%C3%B4tel-Dieu_de_Bayeux,"(49.27467, -0.7009)"
Bayeux,8,Lanterne des morts,Classé,1914,https://fr.wikipedia.org/wiki/Lanterne_des_morts_de_Bayeux,"(49.2755, -0.7044)"
Bayeux,9,"Maison à pans de bois de la rue des Cuisiniers,(ancien office de tourisme, ancien restaurant,Le Loge à Pieds,)",Classé,1924,https://fr.wikipedia.org/wiki/Maison_%C3%A0_pans_de_bois_de_la_rue_des_Cuisiniers_(Bayeux),"(49.277222, -0.702778)"
Bayeux,10,Maison d'Adam et Ève,"Inscrit,Classé","1927,1959",https://fr.wikipedia.org/wiki/Maison_d%27Adam_et_%C3%88ve_(Bayeux),"(49.276, -0.7042)"
Bayeux,11,Maison à pans de bois,Classé,1941,https://fr.wikipedia.org/wiki/Maison_du_3_rue_des_Cuisiniers_%C3%A0_Bayeux,"(49.2772, -0.7029)"
Bayeux,12,Hôtel de Rubercy,Classé,1927,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Rubercy,"(49.2773, -0.7041)"
Bayeux,13,"Palais épiscopal,(hôtel de ville et musée)","Classé,Inscrit","1996,2010",https://fr.wikipedia.org/wiki/Palais_%C3%A9piscopal_de_Bayeux,"(49.276142, -0.702688)"
Bayeux,14,Séminaire,"Classé,Inscrit","1862,1977",https://fr.wikipedia.org/wiki/S%C3%A9minaire_de_Bayeux,"(49.274444, -0.700278)"
Bayonne,0,Cathédrale Sainte-Marie de Bayonne,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Sainte-Marie_de_Bayonne,"(43.490556, -1.4775)"
Bayonne,1,Château de Marracq,Classé,1907,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Marracq,"(43.47986, -1.48353)"
Bayonne,2,Château-Vieux,Classé,1931,https://fr.wikipedia.org/wiki/Ch%C3%A2teau-Vieux_(Bayonne),"(43.49172222, -1.47802778)"
Bayonne,3,"Maison de Dagourette,ou musée basque",Classé,1991,https://fr.wikipedia.org/wiki/Mus%C3%A9e_basque_et_de_l%27histoire_de_Bayonne,"(43.49111, -1.4738)"
Bayonne,4,Synagogue de Bayonne,Classé,2012,https://fr.wikipedia.org/wiki/Synagogue_de_Bayonne,"(43.49705556, -1.46913889)"
Beaucaire,0,Château de Beaucaire,Classé,1875,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Beaucaire,"(43.81017, 4.64447)"
Beaucaire,1,Colonnes de César,Classé,1963,https://fr.wikipedia.org/wiki/Colonnes_de_C%C3%A9sar,"(43.81609, 4.59929)"
Beaucaire,2,Collégiale Notre-Dame-des-Pommiers,Classé,1942,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Notre-Dame-des-Pommiers_de_Beaucaire,"(43.80836, 4.64344)"
Beaucaire,3,Église Saint Paul,Classé,2005,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Paul_de_Beaucaire,"(43.8065, 4.6449)"
Beaucaire,4,Site Archeologique Saint-Roman-Aiguille,Classé,1990,https://fr.wikipedia.org/wiki/Abbaye_de_Saint-Roman,"(43.835278, 4.611389)"
Beaune,0,"Collégiale Notre-Dame,et presbytère","Classé,Inscrit","1840,1926",https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Notre-Dame_de_Beaune,"(47.024167, 4.836389)"
Beaune,1,Église Saint-Nicolas,Classé,1921,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Nicolas_de_Beaune,"(47.030833, 4.842778)"
Beaune,2,Hospices,Classé,1862,https://fr.wikipedia.org/wiki/Hospices_de_Beaune,"(47.021944, 4.836667)"
Beaune,3,Hôtel des Ducs de Bourgogne,Classé,1924,https://fr.wikipedia.org/wiki/H%C3%B4tel_des_Ducs_de_Bourgogne_(Beaune),"(47.023363, 4.836645)"
Beaune,4,Tour de l'horloge,Classé,1885,https://fr.wikipedia.org/wiki/Tour_de_l%27horloge_de_Beaune,"(47.024583, 4.837639)"
Beauvais,0,Abbaye Saint-Lucien,"Classé,Inscrit,Classé","1930,1935,1965",https://fr.wikipedia.org/wiki/Abbaye_Saint-Lucien_de_Beauvais,"(49.4418, 2.079)"
Beauvais,1,Cathédrale Saint-Pierre,Classé,1840,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre_de_Beauvais,"(49.4326, 2.0814)"
Beauvais,2,Église Notre-Dame de Marissel,Classé,1913,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_Marissel,"(49.4299, 2.1066)"
Beauvais,3,Église Notre-Dame-de-la-Basse-Œuvre,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-la-Basse-%C5%92uvre_de_Beauvais,"(49.4328, 2.0809)"
Beauvais,4,Église Saint-Étienne,Classé,1846,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-%C3%89tienne_de_Beauvais,"(49.4288, 2.0804)"
Beauvais,5,"Hôtel de préfecture de l'Oise,ancienne abbaye de Saint-Quentin","Classé,Inscrit","1963,1989",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_pr%C3%A9fecture_de_l%27Oise,"(49.4378, 2.0733)"
Beauvais,6,Hôtel de ville,Classé,1912,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Beauvais,"(49.4297, 2.0819)"
Beauvais,7,Maladrerie Saint-Lazare de Voisinlieu,"Classé,Inscrit","1939,1989",https://fr.wikipedia.org/wiki/Maladrerie_Saint-Lazare_de_Voisinlieu,"(49.4147, 2.1016)"
Beauvais,8,Musée départemental de l'Oise,Classé,1862,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%C3%A9partemental_de_l%27Oise,"(49.4327, 2.0801)"
Besançon,0,Abbaye Saint-Paul de Besançon,Classé,1942,https://fr.wikipedia.org/wiki/Abbaye_Saint-Paul_de_Besan%C3%A7on,"(47.2391, 6.0293)"
Besançon,1,Caborde des Montboucons,Classé,1982,https://fr.wikipedia.org/wiki/Caborde_des_Montboucons,"(47.257529, 5.987337)"
Besançon,2,Cathédrale Saint-Jean,Classé,1875,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Jean_de_Besan%C3%A7on,"(47.2336, 6.0306)"
Besançon,3,Arènes,"Classé,Classé,Inscrit","1927,1947,2002",https://fr.wikipedia.org/wiki/Ar%C3%A8nes_de_Besan%C3%A7on,"(47.2393, 6.0155)"
Besançon,4,Citadelle,"Classé,Classé","1942,1944",https://fr.wikipedia.org/wiki/Citadelle_de_Besan%C3%A7on,"(47.2314, 6.0325)"
Besançon,5,Collège Victor-Hugo,"Classé,Classé","1942,1996",https://fr.wikipedia.org/wiki/Coll%C3%A8ge_Victor-Hugo,"(47.2372, 6.0203)"
Besançon,6,Église Sainte-Madeleine,Classé,1930,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Madeleine_de_Besan%C3%A7on,"(47.24, 6.0192)"
Besançon,7,Église Saint-Pierre,Classé,1942,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_de_Besan%C3%A7on,"(47.2381, 6.0245)"
Besançon,8,Fontaine des Carmes,Classé,1922,https://fr.wikipedia.org/wiki/Fontaine_des_Carmes_(Besan%C3%A7on),"(47.2363, 6.026)"
Besançon,9,Fontaine des Dames,Classé,1921,https://fr.wikipedia.org/wiki/Fontaine_des_Dames,"(47.2331, 6.023)"
Besançon,10,Fontaine du Doubs,Classé,1921,https://fr.wikipedia.org/wiki/Fontaine_du_Doubs,"(47.2338, 6.0268)"
Besançon,11,Hôpital Saint-Jacques,"Inscrit,Classé,Inscrit","1938,1970,2012",https://fr.wikipedia.org/wiki/H%C3%B4pital_Saint-Jacques_(Besan%C3%A7on),"(47.2362, 6.02)"
Besançon,12,Hôtel Alvizet,Classé,2009,https://fr.wikipedia.org/wiki/H%C3%B4tel_Alvizet,"(47.2351, 6.0303)"
Besançon,13,Hôtel de Courbouzon,"Classé,Inscrit","1984,1984",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Courbouzon,"(47.233, 6.0256)"
Besançon,14,Hôtel de Courbouzon-Villefrançon,"Inscrit,Classé,Inscrit","1937,1984,1984",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Courbouzon-Villefran%C3%A7on,"(47.2331, 6.0259)"
Besançon,15,Hôtel de Grosbois,Classé,1996,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Grosbois,"(47.2375, 6.0196)"
Besançon,16,Hôtel de Ligniville,Classé,1984,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Ligniville,"(47.2356, 6.0275)"
Besançon,17,Hôtel de Magnoncourt,Classé,1996,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Magnoncourt_(Besan%C3%A7on),"(47.2334, 6.0228)"
Besançon,18,Hôtel Mareschal,Classé,1938,https://fr.wikipedia.org/wiki/H%C3%B4tel_Mareschal,"(47.2344, 6.0336)"
Besançon,19,Hôtel Michotey,Classé,2007,https://fr.wikipedia.org/wiki/H%C3%B4tel_Michotey,"(47.2355, 6.024)"
Besançon,20,Hôtel Terrier de Santans,Classé,2010,https://fr.wikipedia.org/wiki/H%C3%B4tel_Terrier_de_Santans_(Besan%C3%A7on),"(47.2371, 6.0249)"
Besançon,21,Hôtel de ville,Classé,1912,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Besan%C3%A7on,"(47.2379, 6.0243)"
Besançon,22,Observatoire,"Inscrit,Classé","2005,2012,[,2,]",https://fr.wikipedia.org/wiki/Observatoire_de_Besan%C3%A7on,"(47.2468, 5.9898)"
Besançon,23,Palais archiépiscopal,"Classé,Inscrit","1908,1979",https://fr.wikipedia.org/wiki/Palais_archi%C3%A9piscopal_de_Besan%C3%A7on,"(47.2343, 6.0298)"
Besançon,24,Palais Granvelle,"Classé,Inscrit","1862,1928",https://fr.wikipedia.org/wiki/Palais_Granvelle_(Besan%C3%A7on),"(47.2357, 6.0266)"
Besançon,25,Palais de justice,"Classé,Inscrit","1911,1979",https://fr.wikipedia.org/wiki/Palais_de_justice_de_Besan%C3%A7on,"(47.2371, 6.023)"
Besançon,26,Porte Noire,Classé,1840,https://fr.wikipedia.org/wiki/Porte_Noire_(Besan%C3%A7on),"(47.2347, 6.0297)"
Besançon,27,Préfecture du Doubs,"Classé,Classé","1923,1963",https://fr.wikipedia.org/wiki/Pr%C3%A9fecture_du_Doubs,"(47.2335, 6.0208)"
Besançon,28,Square Castan,"Classé,Inscrit","1886,1945",https://fr.wikipedia.org/wiki/Square_Castan,"(47.2346, 6.0301)"
Besançon,29,Synagogue,Classé,1984,https://fr.wikipedia.org/wiki/Synagogue_de_Besan%C3%A7on,"(47.2406, 6.0209)"
Besançon,30,Temple du Saint-Esprit,"Classé,Inscrit,Inscrit,Classé","1932,1933,1937,2005",https://fr.wikipedia.org/wiki/Temple_du_Saint-Esprit_de_Besan%C3%A7on,"(47.2406, 6.0232)"
Besançon,31,Théâtre,Classé,1928,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_de_Besan%C3%A7on,"(47.2344, 6.0261)"
Besançon,32,Tour de Bregille,Classé,1942,https://fr.wikipedia.org/wiki/Tour_de_Bregille,"(47.2375, 6.0327)"
Besançon,33,Tour de la Pelote,Classé,1942,https://fr.wikipedia.org/wiki/Tour_de_la_Pelote,"(47.2426, 6.024)"
Billom,0,Collégiale Saint-Cerneuf,"Classé,Classé","1862,1923",https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Cerneuf_de_Billom,"(45.7224, 3.3372)"
Billom,1,Église Saint-Loup,Classé,1983,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Loup_de_Billom,"(45.7225, 3.3376)"
Billom,2,Maison des Échevins,Classé,1919,https://fr.wikipedia.org/wiki/Maison_des_%C3%89chevins_(Billom),"(45.7229, 3.3374)"
Blois,0,Abbaye Saint-Laumer,"Inscrit,Classé,Inscrit","1939,1967,1992",https://fr.wikipedia.org/wiki/Abbaye_Saint-Laumer_de_Blois,"(47.58351, 1.331513)"
Blois,1,Basilique Notre-Dame-de-la-Trinité,Classé,1996,https://fr.wikipedia.org/wiki/Basilique_Notre-Dame_de_la_Trinit%C3%A9_de_Blois,"(47.593886, 1.343518)"
Blois,2,Cathédrale Saint-Louis,Classé,1906,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Louis_de_Blois,"(47.58838, 1.3362)"
